TFRecord	1.168228e-28	1.0	2.0475663e-30	1.10531815e-20	1	1	True
TFRecord	2.3574963e-17	2.4781105e-17	7.792301e-20	1.0	3	3	True
TFRecord	4.5436718e-10	9.287037e-13	1.4452856e-34	1.0	3	3	True
TFRecord	0.9739739	2.5648328e-10	2.5728936e-36	0.026026115	0	3	False
TFRecord	3.1362937e-11	1.0	1.4272484e-20	1.6326171e-31	1	1	True
TFRecord	0.00016727415	4.020991e-10	0.99983275	2.522548e-25	2	0	False
TFRecord	0.99999774	2.2364463e-06	6.140713e-19	9.0942686e-20	0	0	True
TFRecord	2.0096592e-27	1.0	1.063331e-20	6.3378868e-24	1	1	True
TFRecord	1.794317e-09	2.8885338e-15	1.3771914e-21	1.0	3	3	True
TFRecord	5.584071e-21	1.0	2.4715582e-10	2.2524848e-16	1	1	True
TFRecord	0.8609743	2.5656014e-17	2.3845316e-05	0.13900179	0	0	True
TFRecord	9.525281e-16	9.659327e-06	0.99999034	1.5988597e-28	2	2	True
TFRecord	1.4724838e-24	1.0	1.0549385e-14	3.4823065e-32	1	1	True
TFRecord	3.957756e-11	7.955427e-19	7.703817e-18	1.0	3	3	True
TFRecord	0.99999774	6.3649925e-14	1.476114e-31	2.2924885e-06	0	0	True
TFRecord	7.313379e-21	4.894452e-05	2.9393348e-14	0.999951	3	3	True
TFRecord	1.0	1.5928754e-17	5.4016663e-28	1.6675438e-09	0	0	True
TFRecord	1.9361499e-08	1.0	8.612168e-21	3.3449208e-23	1	1	True
TFRecord	1.2713579e-05	4.910169e-13	4.167405e-09	0.99998724	3	0	False
TFRecord	6.7522117e-15	1.9450333e-08	1.0	3.787607e-21	2	2	True
TFRecord	6.066863e-14	1.0	9.353935e-24	8.2717415e-25	1	1	True
TFRecord	3.4854645e-20	2.1841668e-23	5.631183e-33	1.0	3	3	True
TFRecord	1.5561407e-12	1.0	6.829974e-17	4.1861173e-31	1	1	True
TFRecord	5.7738707e-05	0.99600995	0.00392817	4.1935696e-06	1	2	False
TFRecord	0.0009155623	0.9990845	4.161892e-11	8.847909e-11	1	1	True
TFRecord	1.7268892e-08	1.0	1.545779e-22	2.348338e-12	1	1	True
TFRecord	4.546626e-22	1.0	5.41822e-12	2.783892e-14	1	1	True
TFRecord	8.9910275e-09	1.0	2.0464854e-18	2.0816676e-23	1	1	True
TFRecord	8.577122e-07	0.4162252	0.5837739	1.9548979e-16	2	0	False
TFRecord	1.0	5.215442e-13	1.9693266e-24	1.8941998e-10	0	0	True
TFRecord	1.12812056e-13	3.7922623e-06	0.9999962	2.2165255e-14	2	0	False
TFRecord	1.0	7.34008e-10	0.0	1.1354538e-24	0	0	True
TFRecord	2.9978983e-07	1.1707661e-05	4.5327955e-18	0.99998796	3	0	False
TFRecord	2.9115537e-16	1.0	2.3257929e-11	5.3408264e-08	1	1	True
TFRecord	6.3380226e-12	4.383884e-09	2.5388786e-34	1.0	3	3	True
TFRecord	1.9799536e-18	1.0	2.1893342e-27	9.557515e-38	1	1	True
TFRecord	3.1562e-14	2.2557423e-10	4.356418e-28	1.0	3	3	True
TFRecord	3.2600906e-07	4.314205e-09	2.361072e-14	0.99999964	3	3	True
TFRecord	0.99996734	3.2348558e-11	1.5982347e-09	3.263846e-05	0	0	True
TFRecord	8.942196e-14	2.8390687e-15	1.0	5.4663673e-11	2	2	True
