TFRecord	1.0	9.661988e-31	2.8345858e-17	4.331131e-21	0	0	True
TFRecord	1.0	8.087742e-33	4.1745387e-24	1.9190827e-16	0	0	True
TFRecord	0.99941504	1.2354297e-18	3.3387617e-21	0.0005849911	0	0	True
TFRecord	0.9999926	4.3739914e-11	8.66052e-09	7.3294086e-06	0	0	True
TFRecord	0.13691416	8.431087e-08	0.0020815346	0.8610042	3	3	True
TFRecord	1.8032681e-28	1.0	1.7348441e-32	7.303845e-27	1	1	True
TFRecord	0.9979735	5.1337647e-06	0.0020211565	2.8354026e-07	0	0	True
TFRecord	3.8720394e-25	0.0	1.0	0.0	2	2	True
TFRecord	0.0012302456	1.6070142e-07	7.3700985e-20	0.9987696	3	3	True
TFRecord	2.4503044e-10	2.0737403e-32	6.754824e-12	1.0	3	3	True
TFRecord	3.6463387e-16	3.5244707e-17	1.0	2.0624854e-29	2	2	True
TFRecord	2.7198451e-17	1.0	3.4040326e-14	3.0659626e-37	1	1	True
TFRecord	1.0877457e-28	1.0	1.8553565e-29	3.8723013e-27	1	1	True
TFRecord	1.0685528e-08	0.057692043	1.4699373e-19	0.94230795	3	1	False
TFRecord	5.9884027e-09	1.0	2.3601362e-14	1.6493281e-19	1	1	True
TFRecord	4.3801537e-10	4.1093575e-27	1.081315e-16	1.0	3	1	False
TFRecord	0.9999974	1.2450038e-26	3.6439806e-15	2.6172243e-06	0	0	True
TFRecord	2.9250927e-07	2.537565e-16	0.99999976	3.269187e-19	2	2	True
TFRecord	1.43476355e-30	1.0	1.2882965e-26	0.0	1	1	True
TFRecord	9.035053e-28	1.0	1.1406182e-12	1.504325e-15	1	2	False
TFRecord	0.00018312965	1.02935584e-10	0.99981695	1.2834655e-25	2	2	True
TFRecord	2.2955112e-07	1.7757409e-09	0.99999976	1.0766268e-31	2	2	True
TFRecord	3.736407e-12	1.0	4.1282017e-17	1.6086637e-28	1	1	True
TFRecord	4.9952667e-14	0.0008385413	0.9991615	1.8917625e-22	2	2	True
TFRecord	1.3823841e-11	0.0034606168	0.99653935	8.064793e-19	2	2	True
TFRecord	2.5195513e-07	0.0003498123	0.9996499	1.9065896e-11	2	1	False
TFRecord	1.3239822e-29	1.0	1.3312564e-34	2.673443e-09	1	1	True
TFRecord	6.128499e-07	2.8006848e-24	1.1664595e-13	0.9999994	3	3	True
TFRecord	8.542342e-14	1.0	3.724586e-32	1.6443526e-19	1	1	True
TFRecord	1.0	4.5447024e-14	4.1805063e-13	2.3775331e-20	0	0	True
TFRecord	0.9999069	3.524122e-06	8.9460096e-05	3.3658427e-08	0	2	False
TFRecord	2.9000566e-10	2.4046045e-20	1.13569275e-23	1.0	3	3	True
TFRecord	1.679158e-13	4.057153e-09	1.0	1.1133719e-19	2	2	True
TFRecord	7.97534e-18	0.021344012	9.453048e-18	0.97865605	3	3	True
TFRecord	0.99999964	3.4335832e-07	1.1874673e-12	8.1961976e-10	0	2	False
TFRecord	8.979971e-17	0.9999943	5.7233333e-06	2.067931e-16	1	1	True
TFRecord	5.38039e-25	2.8662279e-24	0.0	1.0	3	3	True
TFRecord	8.346924e-11	3.9978285e-12	1.0	2.3530613e-29	2	2	True
TFRecord	1.3096187e-25	1.0	1.8914145e-08	1.5894711e-16	1	2	False
TFRecord	3.159414e-08	1.0	9.36536e-24	4.6336317e-14	1	3	False
