TFRecord	2.3581924e-14	8.679012e-15	7.9074744e-18	1.0	3	3	True
TFRecord	1.8839663e-33	1.3510587e-14	1.0	1.0579909e-11	2	2	True
TFRecord	0.0	1.6356766e-25	1.0	4.631833e-35	2	2	True
TFRecord	2.4922425e-13	0.0048171235	0.9951828	1.6142825e-14	2	2	True
TFRecord	9.0070094e-20	1.8189588e-27	5.089889e-27	1.0	3	3	True
TFRecord	9.346454e-22	1.0	8.20289e-26	3.0087228e-32	1	1	True
TFRecord	2.2744436e-15	4.5099785e-11	5.3449124e-27	1.0	3	3	True
TFRecord	1.0	1.8590433e-11	1.7280533e-18	9.258137e-21	0	0	True
TFRecord	1.0	3.9645648e-14	2.0483819e-12	4.5259574e-10	0	0	True
TFRecord	4.0333206e-27	1.0	1.8099945e-28	5.3788946e-24	1	1	True
TFRecord	1.0	5.2734517e-08	1.10734116e-10	7.9140514e-11	0	0	True
TFRecord	0.9942941	0.0056870077	5.2650914e-22	1.8894052e-05	0	0	True
TFRecord	3.194921e-11	0.99984396	4.8641897e-26	0.0001559755	1	0	False
TFRecord	4.7537004e-29	1.037433e-05	0.9999896	9.05845e-38	2	2	True
TFRecord	3.7458524e-28	1.2138694e-08	1.0	2.3646336e-36	2	2	True
TFRecord	5.063013e-34	0.9821186	8.7744334e-20	0.0178814	1	1	True
TFRecord	1.0312833e-22	1.0	5.981936e-33	1.0281435e-32	1	1	True
TFRecord	0.9892981	0.010695955	4.8277294e-16	5.9289587e-06	0	0	True
TFRecord	3.1611112e-32	1.0	0.0	1.7856053e-23	1	1	True
TFRecord	2.0648886e-12	1.951387e-16	1.0	4.635451e-22	2	2	True
TFRecord	1.01619705e-23	5.9495584e-16	9.664028e-21	1.0	3	3	True
TFRecord	2.917884e-36	5.981255e-17	6.768366e-27	1.0	3	3	True
TFRecord	1.7851089e-22	7.3459005e-19	1.0	2.5535647e-34	2	2	True
TFRecord	2.6607626e-17	0.042282555	1.14397205e-20	0.9577175	3	1	False
TFRecord	1.0	2.1014925e-10	2.7779474e-32	2.562582e-11	0	0	True
TFRecord	8.5412085e-20	6.613621e-19	0.0	1.0	3	3	True
TFRecord	1.5626018e-11	0.9999963	1.9450455e-11	3.6666243e-06	1	1	True
TFRecord	6.948459e-06	5.9525614e-23	4.038032e-13	0.9999931	3	3	True
TFRecord	3.030203e-33	1.9945825e-20	1.0	4.60459e-23	2	2	True
TFRecord	9.121619e-23	1.422706e-25	0.0	1.0	3	3	True
TFRecord	1.728277e-11	1.6701619e-22	1.3537739e-12	1.0	3	3	True
TFRecord	1.4195127e-05	1.7430638e-26	9.4649976e-17	0.9999858	3	3	True
TFRecord	9.28078e-11	3.227632e-16	0.9924642	0.0075358166	2	2	True
TFRecord	7.890511e-33	1.3493316e-24	0.0	1.0	3	3	True
TFRecord	1.8850783e-27	3.712475e-07	3.2202554e-36	0.99999964	3	3	True
TFRecord	4.942292e-18	1.0388837e-21	0.84834504	0.15165493	2	3	False
TFRecord	3.5988636e-05	0.999962	1.978471e-06	4.8608288e-12	1	1	True
TFRecord	1.0	1.4831688e-14	2.045333e-23	1.5463299e-19	0	0	True
TFRecord	1.0	7.98123e-20	1.1222143e-21	8.27811e-27	0	0	True
TFRecord	4.1256874e-36	6.216465e-07	0.9999994	7.014043e-21	2	2	True
