TFRecord	0.9831443	9.127095e-11	1.3790745e-10	0.016855642	0	3	False
TFRecord	4.013222e-30	6.1712893e-07	1.5622562e-17	0.9999994	3	3	True
TFRecord	3.1069862e-06	1.6917322e-09	0.9999969	5.227261e-34	2	2	True
TFRecord	1.0	3.7136585e-11	1.4656257e-15	8.0612544e-10	0	0	True
TFRecord	1.0	9.94851e-18	1.9188485e-16	6.2323334e-21	0	0	True
TFRecord	9.801578e-22	2.1198343e-17	2.4762862e-25	1.0	3	3	True
TFRecord	1.0	2.1640722e-15	3.657182e-28	6.208737e-09	0	0	True
TFRecord	3.2815798e-28	5.144177e-33	6.153352e-31	1.0	3	3	True
TFRecord	1.1818075e-16	1.6294232e-11	1.0	4.080578e-15	2	2	True
TFRecord	1.0	9.147053e-16	1.5906252e-14	1.4200375e-11	0	0	True
TFRecord	1.0226292e-30	9.296963e-13	6.951111e-27	1.0	3	3	True
TFRecord	0.99905604	1.0161072e-05	8.596661e-20	0.0009338216	0	0	True
TFRecord	2.4290752e-18	1.0121776e-15	1.0	9.35517e-27	2	2	True
TFRecord	0.0	1.0	1.2070993e-24	1.0204503e-31	1	1	True
TFRecord	3.7654538e-21	0.41236746	0.58763254	1.3662046e-28	2	2	True
TFRecord	5.9131515e-24	5.3643088e-15	0.0	1.0	3	3	True
TFRecord	1.5119589e-23	1.9327052e-14	1.0	2.0571967e-37	2	2	True
TFRecord	6.0919853e-27	1.0	4.733405e-24	1.3181854e-31	1	1	True
TFRecord	0.99986327	0.00013666274	3.9859104e-18	1.4008861e-16	0	0	True
TFRecord	6.6974833e-18	1.4528653e-10	4.162007e-10	1.0	3	3	True
TFRecord	3.483312e-27	6.1820635e-36	1.0	0.0	2	2	True
TFRecord	1.9930716e-13	2.2605311e-06	2.106482e-08	0.99999774	3	3	True
TFRecord	1.908014e-11	4.4511356e-17	1.904018e-23	1.0	3	3	True
TFRecord	5.5037845e-17	3.5277733e-06	5.486987e-34	0.9999964	3	3	True
TFRecord	1.5921663e-30	8.277105e-18	1.0	0.0	2	2	True
TFRecord	0.001906768	0.9980932	4.996919e-13	1.3430436e-10	1	1	True
TFRecord	3.360007e-18	6.0548604e-15	1.0	1.2988163e-12	2	2	True
TFRecord	6.357672e-16	1.0	3.8261902e-22	1.0340437e-09	1	1	True
TFRecord	1.723611e-24	1.504356e-12	1.0	1.2530837e-25	2	2	True
TFRecord	8.15784e-31	1.0	1.42855e-28	2.1723559e-26	1	1	True
TFRecord	4.2134363e-14	7.407087e-08	0.9999999	1.345575e-30	2	2	True
TFRecord	0.0	1.0	6.5949918e-15	2.0257437e-29	1	1	True
TFRecord	0.00039679435	4.825687e-12	5.7106437e-16	0.9996032	3	3	True
TFRecord	1.0	2.3794144e-10	4.5837603e-27	7.0160254e-14	0	0	True
TFRecord	8.696625e-19	1.0	5.4675892e-14	5.4126865e-26	1	1	True
TFRecord	0.99992394	2.7465424e-13	7.938273e-26	7.608978e-05	0	0	True
TFRecord	1.0	4.6202824e-09	8.363657e-26	1.7618441e-14	0	0	True
TFRecord	2.1640832e-35	1.0	3.5889193e-15	2.6286003e-34	1	1	True
TFRecord	1.4213523e-14	1.0	2.239394e-16	5.4503855e-30	1	1	True
TFRecord	0.99998224	1.5576501e-06	8.9515634e-13	1.6163862e-05	0	0	True
