TFRecord	7.6543196e-16	1.0322184e-10	1.0	7.996648e-13	2	2	True
TFRecord	1.0	3.528799e-19	1.432688e-26	2.4585598e-12	0	0	True
TFRecord	0.7854423	5.350348e-09	3.9569808e-14	0.21455766	0	3	False
TFRecord	0.9999999	1.5997401e-07	1.7482641e-09	1.487536e-08	0	0	True
TFRecord	0.014519728	8.971975e-16	0.98548025	3.1586093e-35	2	2	True
TFRecord	6.3761842e-37	1.0	1.6410981e-29	3.1421301e-38	1	1	True
TFRecord	0.0	1.0	9.6356216e-26	2.4289233e-36	1	1	True
TFRecord	6.107906e-06	7.0391396e-23	7.020359e-18	0.9999939	3	3	True
TFRecord	6.7928833e-13	3.0082118e-36	1.0	3.9292542e-31	2	2	True
TFRecord	6.5271105e-24	4.0157737e-19	1.0	2.8986268e-27	2	2	True
TFRecord	3.020473e-11	1.0	4.05356e-18	2.4868657e-13	1	1	True
TFRecord	8.879973e-25	1.0	2.3505512e-20	1.2887589e-33	1	1	True
TFRecord	2.539004e-12	5.8568798e-21	1.0	3.278436e-15	2	2	True
TFRecord	1.0407382e-09	0.018130153	5.974426e-18	0.9818699	3	0	False
TFRecord	0.98986596	0.0101316115	2.4793997e-06	2.2852288e-13	0	1	False
TFRecord	4.463274e-10	1.1615702e-07	2.1857396e-10	0.9999999	3	3	True
TFRecord	6.575498e-15	3.9866065e-11	6.233995e-37	1.0	3	3	True
TFRecord	7.487938e-24	1.0	2.511285e-24	1.0979955e-31	1	1	True
TFRecord	0.4911109	1.16964205e-14	3.6664317e-06	0.50888544	3	0	False
TFRecord	0.002574627	1.2029721e-17	1.4224319e-08	0.9974254	3	0	False
TFRecord	5.342393e-06	5.136869e-20	9.8783343e-20	0.99999464	3	3	True
TFRecord	1.1009087e-05	3.7510666e-09	1.3965731e-33	0.99998903	3	3	True
TFRecord	1.4496314e-05	7.322546e-11	2.2287477e-19	0.99998546	3	3	True
TFRecord	9.0691517e-32	0.0	1.0	0.0	2	2	True
TFRecord	9.150396e-25	1.479285e-24	1.0	0.0	2	2	True
TFRecord	1.1581865e-05	5.3562708e-08	0.9999883	1.4715584e-22	2	2	True
TFRecord	3.6032428e-29	1.0	6.2203006e-18	7.332443e-09	1	2	False
TFRecord	1.0	3.9549892e-21	1.189696e-16	1.5259204e-34	0	0	True
TFRecord	7.7815043e-16	8.7133843e-29	1.0	1.588082e-10	2	2	True
TFRecord	1.324514e-12	1.0	9.258174e-13	9.231365e-22	1	1	True
TFRecord	7.411024e-21	1.4011203e-16	1.0	9.855665e-25	2	2	True
TFRecord	3.562585e-12	2.798957e-31	6.9272096e-19	1.0	3	3	True
TFRecord	5.107699e-22	1.0	1.0906392e-10	6.175173e-31	1	1	True
TFRecord	0.9807139	0.019286143	1.211257e-13	2.9809483e-25	0	1	False
TFRecord	5.982647e-32	1.4592978e-17	1.0	3.4198345e-21	2	2	True
TFRecord	1.2656857e-06	2.454093e-07	1.4538629e-15	0.99999845	3	3	True
TFRecord	0.00020542914	5.820304e-16	0.99979454	6.6241688e-37	2	2	True
TFRecord	8.006542e-27	7.774589e-24	1.0	2.325396e-24	2	2	True
TFRecord	1.0	1.990638e-12	1.1592391e-27	2.0680402e-21	0	0	True
TFRecord	1.2014347e-32	1.0	1.8235178e-18	1.1639337e-31	1	1	True
